"token_id","class","bigramFreq","len","nvowels","ncons","vowelRatio","consRatio","vowelConsRatio","specialChar","specialRatio","ndigits","digitsRatio","upperCase","lowerCase","upperRatio","lowerRatio","seqRatio","majoritySpecial","seqCons","innerSpecial","mostFreq","countNonAlpha"
"contemplated",0,10.0410441044104,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"ward",0,4.14367436743674,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"accordlngly",1,4.07491749174917,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,0,11,0,1,0,0,1,0,0,0
"reflect",0,6.63421342134213,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"expanslon",1,6.43960396039604,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"recrultment",1,6.75544554455445,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"propltlous",1,3.98951228456179,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"tactlng",1,4.43729372937294,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"reslgned",1,7.07996228194248,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Ansul",0,7.12458745874587,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Arsynco",0,4.56611661166117,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Carstab",0,6.66292629262926,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Corporatlon",1,8.51927392739274,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Cllmax",1,2.63102310231023,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Molybdenum",0,3.3953795379538,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Reynolds",0,3.91796322489392,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Metals",0,6.94825082508251,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Publlcker",1,3.27541254125413,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Volunteers",0,6.46248624862486,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"obtalned",1,5.14559170202735,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Chevron",0,8.84235423542354,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Glyco",0,3.52623762376238,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Group",0,4.90594059405941,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"calendar",0,8.34945780292315,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"go",0,1.41848184818482,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"her",0,16.6386138613861,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"cusslons",1,5.79132484677039,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"facilities",0,6.94374770810414,10,5,5,0.5,0.5,1,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"Steerlng",1,7.84337576614804,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Task",0,5.48602860286029,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Exlstlng",1,3.68062234794908,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,1,7,0.125,0.875,0,0,1,0,0,0
"Hazard",0,3.61874587458746,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"methylenedlanlllne",1,6.40959037080179,18,5,13,0.277777777777778,0.722222222222222,0.384615384615385,0,0,0,0,0,18,0,1,0.166666666666667,0,0,0,0.277777777777778,0
"Johnstones",0,7.6971763843051,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"supplements",0,6.05452145214521,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"NlEElEKD",1,3.22706270627063,8,3,5,0.375,0.625,0.6,0,0,0,0,6,2,0.75,0.25,0,0,0,0,0.375,0
"MATERIAL",0,9.76746817538897,8,4,4,0.5,0.5,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0
"REDACTED",0,9.18491277699198,8,3,5,0.375,0.625,0.6,0,0,0,0,8,0,1,0,0,0,0,0,0,0
"Dlrtctor",1,4.94804337576615,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Certlfled",1,5.48201320132013,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"correct",0,8.91925192519252,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"Progress",0,8.16784535596417,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"given",0,6.30924092409241,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"hlgher",1,6.98217821782178,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"priority",0,7.36680810938237,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"remalns",1,7.64180418041804,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"prlorlty",1,3.75115511551155,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"wellhead",0,5.87666195190948,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"celllng",1,4.403300330033,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0.428571428571429,0,0,0,0.428571428571429,0
"prlees",0,6.69452145214521,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"coordlnated",1,7.10501650165016,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"removal",0,6.30627062706271,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"access",0,6.15854785478548,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"supplies",0,4.60480905233381,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"deregulatlon",1,8.12007200720072,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"natlon",1,8.88448844884488,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"phased",0,6.77980198019802,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"publlclzed",1,2.42332233223322,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,1,0,0.3,0
"press",0,10.9282178217822,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"FT",0,2.7009900990099,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"Actual",0,4.57399339933993,6,3,3,0.5,0.5,1,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"outslde",1,3.79372937293729,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"counsel",0,6.39229922992299,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"Preparedness",0,8.5988598859886,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0.25,0
"Unnecessary",0,5.99445544554455,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"standby",0,8.36886688668867,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"dlsruptlon",1,3.31690502383572,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"taxes",1,5.91584158415842,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"alapllfy",0,3.45497406883546,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"aad",0,2.12772277227723,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"radaca",0,4.87089108910891,6,3,3,0.5,0.5,1,0,0,0,0,0,6,0,1,0,0,0,0,0.5,0
"burdaa",0,2.19485148514852,6,3,3,0.5,0.5,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"rafulacloaa",0,2.89485148514851,11,6,5,0.545454545454545,0.454545454545455,1.2,0,0,0,0,0,11,0,1,0,0,0,0,0.363636363636364,0
"uajuatlfled",0,3.67564356435644,11,5,6,0.454545454545455,0.545454545454545,0.833333333333333,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"obataelaa",0,4.56031353135314,9,6,3,0.666666666666667,0.333333333333333,2,0,0,0,0,0,9,0,1,0,0,0,0,0.444444444444444,0
"patleloaara",0,5.16118811881188,11,6,5,0.545454545454545,0.454545454545455,1.2,0,0,0,0,0,11,0,1,0,0,0,0,0.363636363636364,0
"aaeklag",0,1.41056105610561,7,4,3,0.571428571428571,0.428571428571429,1.33333333333333,0,0,0,0,0,7,0,1,0,0,0,0,0.428571428571429,0
"azaapeloaa",0,1.88874220755409,10,7,3,0.7,0.3,2.33333333333333,0,0,0,0,0,10,0,1,0,0,0,0,0.5,0
"fual",0,4.13817381738174,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"Gas",1,4.86930693069307,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"prohlbltloaa",0,2.3970597059706,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,1,0,0.25,0
"eoaaarvatloa",0,3.26546654665467,12,8,4,0.666666666666667,0.333333333333333,2,0,0,0,0,0,12,0,1,0.25,0,0,0,0.416666666666667,0
"ataadarda",0,5.62277227722772,9,5,4,0.555555555555556,0.444444444444444,1.25,0,0,0,0,0,9,0,1,0,0,0,0,0.555555555555556,0
"exlatlag",0,4.41018387553041,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"laduatrlal",0,5.50986431976531,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"bulldlaqa",1,1.99892739273927,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"propoaad",0,4.18330975954738,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Soelaty",0,5.45753575357536,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Saatlag",0,5.04103410341034,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0.428571428571429,0
"Kafrlgaratlag",0,3.69136413641364,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,1,12,0.0769230769230769,0.923076923076923,0,0,0,0,0.307692307692308,0
"AlrCondltloalag",0,5.61801037246582,15,5,10,0.333333333333333,0.666666666666667,0.5,0,0,0,0,2,13,0.133333333333333,0.866666666666667,0,0,0,0,0.266666666666667,0
"Eaglneera",0,5.5286303630363,9,5,4,0.555555555555556,0.444444444444444,1.25,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"ASBIAS",0,4.15326732673267,6,3,3,0.5,0.5,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0
"laduatry",0,5.13757661480434,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"aatabllah",0,4.72516501650165,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,0,9,0,1,0,0,0,0,0.444444444444444,0
"targata",0,7.14268426842684,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0.428571428571429,0
"Voluntarlly",1,4.47155115511551,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"CoaalttE",1,6.01433286185761,8,4,4,0.5,0.5,1,0,0,0,0,2,6,0.25,0.75,0,0,0,0,0,0
"Work",0,4.78745874587459,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"aaetlnga",0,2.64941065535125,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"Workday",0,3.13982398239824,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"laauaa",1,1.75564356435644,6,5,1,0.833333333333333,0.166666666666667,5,0,0,0,0,0,6,0,1,0,0,0,0,0.666666666666667,0
"Reportlng",1,6.59496699669967,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Fuel",0,2.48756875687569,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Use",1,6.28448844884489,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Conaervatlon",1,8.22082208220822,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0,0
"Supplement",0,6.23879721305464,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"optlmlstlcally",1,3.45793348565626,14,2,12,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,14,0,1,0,0,1,0,0.357142857142857,0
"tltled",1,4.01650165016502,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"ay",0,0.957095709570957,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"Horlzons",1,5.73191890617633,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"antlclpatlng",1,5.55937593759376,12,2,10,0.166666666666667,0.833333333333333,0.2,0,0,0,0,0,12,0,1,0,0,1,0,0.25,0
"move",0,3.53465346534653,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"demand",0,9.31485148514852,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"restrlctlon",1,7.88798679867987,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,0,11,0,1,0,0,1,0,0,0
"stlmulatlon",1,6.1419801980198,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"swltchlng",1,2.22128712871287,9,0,9,0,1,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0
"Importantly",0,6.73808580858086,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"stablllty",1,4.61625412541254,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,0,9,0,1,0.333333333333333,0,1,0,0.333333333333333,0
"predlctablllty",1,5.00797156638741,14,2,12,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,14,0,1,0.214285714285714,0,1,0,0.285714285714286,0
"plank",0,5.63415841584158,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Bepubllcan",1,4.43821048771544,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"platform",0,5.92824139556813,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"gasWe",0,3.34273927392739,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"ellmlnated",1,6.12467913458012,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"Republlcans",1,5.81676567656766,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"pledges",0,6.02079207920792,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"llkes",1,5.09075907590759,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"trunk",1,2.34818481848185,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"we",1,1.74059405940594,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"Natural",0,7.40814081408141,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"testlfled",1,7.3236798679868,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Standby",0,8.36886688668867,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Plant",0,8.94224422442244,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Use",0,6.28448844884489,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Bushs",0,1.96023102310231,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"ended",0,10.8458745874587,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"chance",0,7.31300330033003,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"ballad",1,4.85597359735974,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"announcement",0,7.26726672667267,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,0,12,0,1,0,0,0,0,0.333333333333333,0
"Victory",1,6.55533553355335,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Gas",0,4.86930693069307,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"partlcularly",1,3.7030303030303,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,0,0,0.25,0
"actlvlsts",1,3.81023102310231,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,0,9,0,1,0,0,1,0,0,0
"opponents",0,8.1993399339934,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"decontrol",0,9.33952145214522,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"conslstently",1,8.62538253825383,12,2,10,0.166666666666667,0.833333333333333,0.2,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"galnlng",1,3.43883388338834,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"commlssloned",1,6.0001200120012,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,1,0,0,0
"Assoclates",1,7.81496149614961,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0.3,0
"natlonally",1,7.55225522552255,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"compare",0,8.03575357535754,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"analyze",0,5.78030803080308,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"ten",0,13.2749174917492,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"suspect",0,4.79416941694169,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"concluslons",1,6.97564356435644,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"authors",0,7.12277227722772,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"decldedly",1,4.99224422442244,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"assessments",0,8.23353135313531,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0.454545454545455,0
"Conversely",0,7.87810781078108,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"predlcted",1,8.06856435643564,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"exaggerated",0,6.83260726072607,11,5,6,0.454545454545455,0.545454545454545,0.833333333333333,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"events",0,8.19009900990099,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"attended",0,10.9231494578029,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Just",0,5.86842684268427,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"afrald",1,4.2963696369637,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"contlnues",1,7.67582508250825,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Lets",0,5.67744774477448,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"examlne",1,1.77568756875688,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"goals",0,3.82178217821782,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"NGPA",0,4.11749174917492,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"Smooch",0,2.26019801980198,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"predlctable",1,5.82990099009901,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"clearlng",1,4.56727958510137,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Free",0,7.81826182618262,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"consumers",0,8.32392739273927,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"pipellnes",1,4.29876237623762,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"supplles",1,4.88580858085809,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"prlclng",1,2.91452145214521,7,0,7,0,1,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0
"reluctant",0,8.23811881188119,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"blddlng",1,2.10671067106711,7,0,7,0,1,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0
"advantages",0,6.76560322698937,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"pipelines",0,6.71485148514851,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Imprudent",0,6.03176567656766,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"contracts",0,8.63514851485149,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"escalator",0,9.48052805280528,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"clauses",0,5.75005500550055,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"theory",0,11.3040264026403,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"want",0,10.2908690869087,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"leglslated",1,6.24642464246425,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"posslblllty",1,3.016699669967,11,1,10,0.0909090909090909,0.909090909090909,0.1,0,0,0,0,0,11,0,1,0.272727272727273,0,1,0,0.363636363636364,0
"excesslve",1,4.46328382838284,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"wlndfall",1,4.09438943894389,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"worse",0,6.31996699669967,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
