"token_id","class","bigramFreq","len","nvowels","ncons","vowelRatio","consRatio","vowelConsRatio","specialChar","specialRatio","ndigits","digitsRatio","upperCase","lowerCase","upperRatio","lowerRatio","seqRatio","majoritySpecial","seqCons","innerSpecial","mostFreq","countNonAlpha"
"LS",1,2.13795379537954,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"LSDDistatlon",1,6.95397539753975,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,4,8,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"LTD",1,1.07491749174917,3,0,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"LTL",1,1.32013201320132,3,0,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"LUBRI2QL",1,1.23328618576143,8,2,5,0.25,0.625,0.4,0,0,1,0.125,7,0,0.875,0,0,0,0,0,0,0.142857142857143
"LUNCH",1,3.51600660066007,5,1,4,0.2,0.8,0.25,0,0,0,0,5,0,1,0,0,0,0,0,0,0
"LUST",1,6.12255225522552,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"La",1,5.33465346534653,2,1,1,0.5,0.5,1,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0
"LaFalce",1,4.07084708470847,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,2,5,0.285714285714286,0.714285714285714,0,0,0,0,0,0
"Label",1,4.08613861386139,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Labellng",1,4.0967468175389,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Labels",1,3.69650165016502,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Labor",1,4.97887788778878,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Labor's",1,4.71049504950495,7,2,4,0.285714285714286,0.571428571428571,0.5,1,0.142857142857143,0,0,1,5,0.142857142857143,0.714285714285714,0,0,0,0,0,0.166666666666667
"Laboratorl",1,7.20792079207921,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"LaboratorleS",1,7.75433543354335,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,2,10,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Laboratorles",1,7.75433543354335,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0,0
"Laboratory",1,7.41804180418042,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Labori<U+FB02>EW",1,4.65280528052805,9,4,4,0.444444444444444,0.444444444444444,1,0,0,0,0,3,5,0.333333333333333,0.555555555555556,0,0,0,0,0,0.125
"Labour",1,3.52501650165016,6,3,3,0.5,0.5,1,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Laca",1,5.17249724972497,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lack",1,3.48272827282728,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Laf.yette",1,4.64130127298444,9,3,5,0.333333333333333,0.555555555555556,0.6,1,0.111111111111111,0,0,1,7,0.111111111111111,0.777777777777778,0,0,0,0,0,0.125
"Laggards",1,3.03526638378124,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Laguna",1,3.56646864686469,6,3,3,0.5,0.5,1,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Lake",1,2.32629262926293,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lakes",1,5.3986798679868,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Land",1,10.6594059405941,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Landlng",1,6.71848184818482,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Lane",1,8.67832783278328,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lang",1,9.38503850385039,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Langley",1,5.83135313531353,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Language",1,5.01140971239981,8,4,4,0.5,0.5,1,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Lanterns",1,9.94964639321075,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Lao",1,2.79471947194719,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Largo",1,4.02920792079208,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Larry",1,4.2470297029703,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Las",1,6.56303630363036,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Last",1,8.66930693069307,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lastly",1,5.88158415841584,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Latar",1,9.23811881188119,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Late",1,11.1742574257426,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Later",1,12.1709570957096,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Latln",1,5.46287128712871,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Laurels",1,5.52673267326733,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Laurence",1,7.15464403583216,8,4,4,0.5,0.5,1,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"LautanbErg",1,5.91485148514851,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,2,8,0.2,0.8,0,0,0,0,0,0
"Lautanberg'sy",1,4.93507350735074,13,4,8,0.307692307692308,0.615384615384615,0.5,1,0.0769230769230769,0,0,1,11,0.0769230769230769,0.846153846153846,0,0,0,0,0,0.0833333333333333
"Lautenbcrg",1,4.22698936560323,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Lautenberg",1,6.28272827282728,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Lautenberg's",1,5.72112211221122,12,4,7,0.333333333333333,0.583333333333333,0.571428571428571,1,0.0833333333333333,0,0,1,10,0.0833333333333333,0.833333333333333,0,0,0,0,0,0.0909090909090909
"Lave",1,4.43938393839384,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lavelle",1,4.70594059405941,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Law",1,3.02310231023102,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lawrence",1,6.64724186704385,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Laws",1,2.13465346534653,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lawyers",1,4.34576457645765,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Laxalt",1,3.63234323432343,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Layer",1,5.65693069306931,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Lea",1,7.11122112211221,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Leachate",1,8.36492220650637,8,4,4,0.5,0.5,1,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Leachlng",1,4.54785478547855,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Lead",1,5.9056105610561,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Leader",1,8.04963696369637,6,3,3,0.5,0.5,1,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Leaders",1,7.31419141914191,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Leadershlp",1,5.24679134580125,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Leadlng",1,4.34158415841584,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"League",1,3.79392739273927,6,4,2,0.666666666666667,0.333333333333333,2,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Leahy",1,3.69620462046205,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Leaklng",1,3.76787678767877,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Leal",1,8.13487348734873,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Learnlng",1,4.59387081565299,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Leaslng",1,5.16105610561056,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Least",1,8.72392739273927,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Lec",1,7.16138613861386,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Led",1,8.28085808580858,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lee",1,5.75709570957096,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Leg",1,4.21518151815182,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Legal",1,5.13993399339934,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Legllatlon",1,6.28984231756509,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0.3,0
"Leglsi",1,3.51498349834984,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Leglsl.tlon",1,4.03835716905024,11,2,8,0.181818181818182,0.727272727272727,0.25,1,0.0909090909090909,0,0,1,9,0.0909090909090909,0.818181818181818,0,0,0,0,0.272727272727273,0.1
"Leglsla",1,2.87975797579758,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Leglslai",1,2.82545968882603,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Leglslat",1,4.67496463932108,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Leglslatl",1,4.2006600660066,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0.333333333333333,0
"Leglslatlon",1,5.53663366336634,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Leglslatlv",1,3.76538320498716,10,2,8,0.2,0.8,0.25,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0.3,0
"Leglslatlve",1,4.06726072607261,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Leglslatlvel",1,4.11527152715272,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0.333333333333333,0
"Leglslators",1,5.81023102310231,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"Leglslatues",1,5.07907590759076,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"Leglslature",1,5.47108910891089,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"Leglslature's",1,6.3024302430243,13,4,8,0.307692307692308,0.615384615384615,0.5,1,0.0769230769230769,0,0,1,11,0.0769230769230769,0.846153846153846,0,0,0,0,0,0.0833333333333333
"Leglslatures",1,6.3024302430243,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0,0
"Lelslatlve",1,4.71155115511551,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0.3,0
"Lendlng",1,6.56754675467547,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Lent",1,11.0323432343234,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Leo",1,4.13168316831683,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Les",1,10.213201320132,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lesnlak",1,4.55764576457646,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Less",1,8.6998899889989,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lest",1,11.1027502750275,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lester",1,12.2422442244224,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Let",1,6.31815181518152,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Let's",1,5.67744774477448,5,1,3,0.2,0.6,0.333333333333333,1,0.2,0,0,1,3,0.2,0.6,0,0,0,0,0,0.25
"Letter",1,9.08594059405941,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Level",1,4.91848184818482,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Levels",1,4.36237623762376,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Levltas",1,4.32079207920792,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Lexlslatlon",1,5.45452145214521,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Li<U+2019>s",1,6.73894389438944,4,1,2,0.25,0.5,0.5,1,0.25,0,0,1,2,0.25,0.5,0,0,0,0,0,0.333333333333333
"Liabilities",1,6.46528052805281,11,6,5,0.545454545454545,0.454545454545455,1.2,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.363636363636364,0
"Liability",1,3.94793729372937,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0.333333333333333,0
"Liaison",1,7.095599559956,7,4,3,0.571428571428571,0.428571428571429,1.33333333333333,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Libertles",1,6.57838283828383,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Life",1,2.91727172717272,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Limitations",1,9.80204620462046,11,5,6,0.454545454545455,0.545454545454545,0.833333333333333,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Limited",1,7.57766776677668,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"List",1,8.78657865786579,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Litigation",1,10.7689768976898,10,5,5,0.5,0.5,1,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0.3,0
"Llablllty",1,3.23061056105611,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0.333333333333333,0,1,0,0.444444444444444,0
"Llcenslng",1,4.95090759075908,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Llchtenwalter",1,6.75902090209021,13,3,10,0.230769230769231,0.769230769230769,0.3,0,0,0,0,1,12,0.0769230769230769,0.923076923076923,0,0,0,0,0,0
"Llf",1,2.47689768976898,3,0,3,0,1,0,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Llfestyle",1,5.35387788778878,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Llfetlmes",1,4.68415841584158,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Llncoln",1,3.73971397139714,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Llnda",1,4.91452145214521,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Llndbergh",1,4.95734323432343,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Llnes",1,6.20709570957096,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Lloyd",1,2.02326732673267,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Llst",1,6.51045104510451,4,0,4,0,1,0,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Llstlng",1,4.70550055005501,7,0,7,0,1,0,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,1,0,0,0
"Ln",1,0.19009900990099,2,0,2,0,1,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0
"Lobbulsts",1,3.44562706270627,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Lobbyl",1,1.21874587458746,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Lobbylng",1,1.98783592644979,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,1,7,0.125,0.875,0,0,1,0,0,0
"Local",1,5.31204620462046,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Locally",1,4.71320132013201,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Locatlons",1,6.92458745874587,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Lodge",1,1.89950495049505,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Logikange",1,4.03143564356436,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"London",1,10.8584818481848,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Long",1,9.7973597359736,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Long's",1,7.51468646864686,6,1,4,0.166666666666667,0.666666666666667,0.25,1,0.166666666666667,0,0,1,4,0.166666666666667,0.666666666666667,0,0,0,0,0,0.2
"Longirange",1,7.39237257059039,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Longtlme",1,5.65827439886846,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Lonza",1,5.6516501650165,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Look",1,1.38525852585259,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Looklng",1,2.00704070407041,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Lopez",1,2.32178217821782,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Lorentzen",1,9.12021452145214,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Lory",1,5.73817381738174,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lory's",1,4.6023102310231,6,1,4,0.166666666666667,0.666666666666667,0.25,1,0.166666666666667,0,0,1,4,0.166666666666667,0.666666666666667,0,0,0,0,0,0.2
"Los",1,3.10825082508251,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Loss",1,3.96325632563256,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Losses",1,6.94627062706271,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0.5,0
"Lott",1,3.75907590759076,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Lou",1,4.3957095709571,3,2,1,0.666666666666667,0.333333333333333,2,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lou151",1,1.80990099009901,6,2,1,0.333333333333333,0.166666666666667,2,0,0,3,0.5,1,2,0.166666666666667,0.333333333333333,0,0,0,0,0,1
"Louisiana",1,6.11716171617162,9,6,3,0.666666666666667,0.333333333333333,2,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Loul",1,3.91177117711771,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Louls",1,3.46831683168317,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Loulsk",1,2.89808580858086,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Loulsla",1,3.38987898789879,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Loulslana",1,5.23292079207921,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Loulsvllle",1,3.21107444077741,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0.3,0,1,0,0.4,0
"Love",1,3.90869086908691,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Low",1,2.19108910891089,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lowell",1,3.04594059405941,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Lower",1,5.32095709570957,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Loy",1,1.5973597359736,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lsk",1,1.37755775577558,3,0,3,0,1,0,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"Lt",1,1.75973597359736,2,0,2,0,1,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0
"Lubbylst",1,2.77265440829797,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,1,7,0.125,0.875,0,0,1,0,0,0
"Lubrlcant",1,4.85701320132013,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Ludlngton",1,5.07508250825082,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Luken",1,4.02772277227723,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Lunch",1,3.51600660066007,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Luncheon",1,7.63903818953324,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Lung",1,3.99207920792079,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
